%%% Data to be read on the pyvrft package %%%
%%% First experiment on the pilot plant %%%
%%% Organized as follows %%%
y1,y2,u1,u2
18.573,24.097,70,30
18.564,24.184,70,30
18.564,24.184,70,30
18.531,24.19,70,30
18.558,24.17,70,30
18.501,24.197,70,30
18.458,24.223,70,30
18.458,24.223,70,30
18.446,24.231,70,30
18.501,24.251,70,30
18.458,24.257,70,30
18.459,24.297,70,30
18.459,24.297,70,30
18.506,24.291,70,30
18.403,24.311,70,30
18.438,24.317,70,30
18.445,24.39,70,30
18.445,24.39,70,30
18.412,24.377,70,30
18.38,24.397,70,30
18.356,24.403,70,30
18.366,24.41,70,30
18.366,24.41,70,30
18.427,24.423,70,30
18.342,24.443,70,30
18.425,24.45,70,30
18.255,24.486,70,30
18.255,24.486,70,30
18.28,24.463,70,30
18.26,24.484,70,30
18.285,24.5,70,30
18.332,24.491,70,30
18.332,24.491,70,30
18.249,24.517,70,30
18.299,24.55,70,30
18.185,24.538,70,30
18.199,24.544,70,30
18.199,24.544,70,30
18.146,24.579,70,30
18.218,24.564,70,30
18.179,24.604,70,30
18.159,24.604,70,30
18.159,24.604,70,30
18.095,24.611,70,30
18.126,24.617,70,30
18.081,24.626,70,30
18.099,24.644,70,10
18.099,24.644,70,10
18.081,24.637,70,10
18.172,24.624,70,10
18.107,24.604,70,10
18.243,24.59,70,10
18.243,24.59,70,10
18.33,24.523,70,10
18.439,24.486,70,10
18.407,24.466,70,10
18.489,24.41,70,10
18.489,24.41,70,10
18.536,24.304,70,10
18.59,24.304,70,10
18.59,24.297,70,10
18.564,24.257,70,10
18.564,24.257,70,10
18.732,24.164,70,10
18.794,24.138,70,10
18.8,24.111,70,10
18.821,24.044,70,10
18.821,24.044,70,10
18.902,23.938,70,10
18.894,23.911,70,10
18.996,23.858,70,10
18.985,23.825,70,10
18.985,23.825,70,10
18.999,23.732,70,10
19.085,23.699,70,10
19.069,23.666,70,10
19.082,23.586,70,10
19.082,23.586,70,10
19.226,23.497,70,10
19.232,23.42,70,10
19.274,23.393,70,10
19.27,23.333,70,10
19.27,23.333,70,10
19.327,23.287,70,10
19.351,23.214,70,10
19.384,23.153,70,10
19.452,23.104,70,10
19.452,23.104,70,10
19.392,23.068,70,10
19.539,22.974,70,10
19.487,22.914,70,10
19.57,22.881,70,10
19.57,22.881,70,10
19.582,22.828,70,10
19.524,22.761,70,10
19.651,22.695,70,10
19.646,22.669,70,10
19.646,22.669,70,10
19.635,22.615,70,10
19.697,22.529,70,10
19.676,22.456,70,10
19.721,22.418,70,10
19.721,22.418,70,10
19.708,22.369,70,10
19.773,22.309,70,10
19.736,22.296,70,10
19.855,22.216,70,10
19.855,22.216,70,10
19.843,22.21,70,10
19.89,22.137,70,10
19.849,22.13,70,10
19.882,22.11,70,10
19.882,22.11,70,10
19.919,22.07,70,10
20.006,22.03,70,10
19.994,21.991,70,10
19.982,21.964,70,10
19.982,21.964,70,10
20.001,21.964,70,10
19.988,21.891,70,10
20.041,21.884,70,10
20.001,21.864,70,10
20.001,21.864,70,10
20.001,21.831,70,10
20.044,21.798,70,10
20.058,21.738,70,10
20.125,21.745,70,10
20.125,21.745,70,10
20.115,21.711,70,10
20.115,21.698,70,10
20.135,21.652,70,10
20.184,21.645,70,10
20.184,21.645,70,10
20.184,21.605,70,10
20.211,21.605,70,10
20.153,21.558,70,10
20.211,21.532,70,10
20.211,21.532,70,10
20.161,21.491,70,10
20.216,21.491,70,10
20.302,21.432,70,10
20.247,21.439,70,10
20.247,21.439,70,10
20.247,21.426,70,10
20.242,21.391,70,10
20.259,21.379,70,10
20.331,21.353,70,10
20.331,21.353,70,10
20.248,21.325,70,10
20.248,21.325,70,10
20.23,21.246,70,10
20.317,21.213,70,10
20.317,21.213,70,10
20.3,21.199,70,10
20.3,21.166,70,10
20.313,21.106,70,10
20.313,21.054,70,10
20.313,21.054,70,10
20.274,21.04,70,10
20.274,21.014,70,10
20.285,20.934,70,10
20.343,20.9,70,10
20.343,20.9,70,10
20.318,20.874,70,10
20.376,20.821,70,10
20.357,20.781,70,10
20.344,20.734,70,30
20.344,20.734,70,30
20.28,20.675,70,30
20.196,20.674,70,30
20.129,20.681,70,30
20.078,20.711,70,30
20.078,20.711,70,30
20.012,20.734,70,30
19.988,20.754,70,30
19.975,20.808,70,30
19.856,20.861,70,30
19.856,20.861,70,30
19.751,20.9,70,30
19.671,20.904,70,30
19.638,20.92,70,30
19.607,21.02,70,30
19.607,21.02,70,30
19.576,21.047,70,30
19.593,21.073,70,30
19.499,21.093,70,30
19.284,21.139,70,30
19.284,21.139,70,30
19.33,21.18,70,30
19.247,21.219,70,30
19.184,21.253,70,30
19.168,21.299,70,30
19.168,21.299,70,30
19.125,21.326,70,30
19.085,21.379,70,30
19.076,21.406,70,30
18.929,21.459,70,30
18.929,21.459,70,30
18.946,21.499,70,30
18.887,21.552,70,30
18.893,21.572,70,30
18.82,21.649,70,30
18.82,21.649,70,30
18.704,21.678,70,30
18.679,21.711,70,30
18.648,21.738,70,30
18.602,21.811,70,30
18.602,21.811,70,30
18.5,21.864,70,30
18.578,21.851,70,30
18.474,21.89,70,30
18.442,21.947,70,30
18.442,21.947,70,30
18.303,21.991,70,30
18.357,22.03,70,30
18.348,22.057,70,30
18.336,22.07,70,30
18.336,22.07,70,30
18.226,22.17,70,30
18.252,22.203,70,30
18.24,22.216,70,30
18.171,22.23,70,30
18.171,22.23,70,30
18.102,22.289,70,30
18.094,22.317,70,30
18.107,22.349,70,30
18.056,22.376,80,10
18.056,22.376,80,10
17.949,22.429,80,10
18.056,22.455,80,10
18.087,22.542,80,10
18.093,22.564,80,10
18.093,22.564,80,10
18.107,22.655,80,10
18.247,22.681,80,10
18.229,22.689,80,10
18.221,22.741,80,10
18.221,22.741,80,10
18.266,22.821,80,10
18.342,22.875,80,10
18.392,22.901,80,10
18.451,22.955,80,10
18.451,22.955,80,10
18.505,23.041,80,10
18.449,23.087,80,10
18.514,23.114,80,10
18.533,23.174,80,10
18.533,23.174,80,10
18.559,23.233,80,10
18.658,23.273,80,10
18.679,23.267,80,10
18.692,23.3,80,10
18.692,23.3,80,10
18.735,23.3,80,10
18.845,23.333,80,10
18.806,23.339,80,10
18.882,23.32,80,10
18.882,23.32,80,10
18.907,23.36,80,10
18.997,23.373,80,10
18.99,23.34,80,10
19.003,23.367,80,10
19.003,23.367,80,10
19.057,23.353,80,10
19.169,23.371,80,10
19.162,23.366,80,10
19.187,23.353,80,10
19.187,23.353,80,10
19.181,23.373,80,10
19.244,23.353,80,10
19.3,23.373,80,10
19.346,23.367,80,10
19.346,23.367,80,10
19.345,23.366,80,10
19.397,23.379,80,10
19.498,23.406,80,10
19.498,23.413,80,10
19.498,23.413,80,10
19.537,23.453,80,10
19.541,23.479,80,10
19.547,23.49,80,10
19.644,23.493,80,10
19.644,23.493,80,10
19.664,23.526,80,10
19.695,23.566,80,10
19.798,23.599,80,10
19.754,23.619,70,30
19.754,23.619,70,30
19.809,23.666,70,30
19.855,23.686,70,30
19.789,23.712,70,30
19.839,23.706,70,30
19.839,23.706,70,30
19.77,23.719,70,30
19.746,23.732,70,30
19.663,23.739,70,30
19.687,23.752,70,30
19.687,23.752,70,30
19.714,23.766,70,30
19.56,23.786,70,30
19.606,23.792,70,30
19.467,23.792,70,30
19.467,23.792,70,30
19.48,23.818,70,30
19.408,23.818,70,30
19.462,23.819,70,30
19.407,23.839,70,30
19.407,23.839,70,30
19.345,23.839,70,30
19.397,23.839,70,30
19.357,23.852,70,30
19.321,23.883,70,30
19.321,23.883,70,30
19.378,23.891,70,30
19.301,23.891,70,30
19.22,23.909,70,30
19.213,23.909,70,30
19.213,23.909,70,30
19.253,23.925,70,30
19.247,23.925,70,30
19.085,23.902,70,30
19.085,23.902,70,30
19.085,23.902,70,30
19.06,23.918,70,30
19.123,23.925,70,30
19.065,23.938,70,30
19.053,23.938,70,30
19.053,23.938,70,30
19.053,23.958,70,30
18.987,23.925,70,30
18.862,23.945,70,30
18.862,23.958,70,30
18.862,23.958,70,30
18.862,23.958,70,30
18.845,23.932,70,30
18.787,23.951,70,30
18.728,23.951,70,30
18.728,23.951,70,30
18.794,23.964,70,30
18.783,23.97,70,30
18.687,23.972,70,30
18.668,23.978,70,30
18.668,23.978,70,30
18.715,24.005,70,30
18.658,24.008,70,30
18.733,24.038,70,30
18.665,24.058,70,30
18.665,24.058,70,30
18.664,24.075,70,30
18.588,24.074,70,30
18.602,24.092,70,30
18.608,24.104,70,30
18.608,24.104,70,30
18.499,24.131,70,30
18.557,24.171,70,30
18.538,24.181,70,30
18.474,24.211,70,30
18.474,24.211,70,30
18.437,24.211,70,30
18.494,24.25,70,30
18.448,24.251,70,30
18.423,24.284,70,30
18.423,24.284,70,30
18.418,24.304,70,30
18.456,24.311,70,30
18.45,24.317,70,30
18.326,24.327,70,30
18.326,24.327,70,30
18.38,24.35,70,30
18.33,24.35,70,30
18.331,24.391,70,30
18.41,24.43,70,30
18.41,24.43,70,30
18.341,24.423,70,30
18.271,24.424,70,30
18.417,24.451,70,30
18.259,24.444,70,30
18.259,24.444,70,30
18.222,24.484,70,30
18.202,24.512,70,30
18.233,24.506,70,30
18.196,24.557,70,30
18.196,24.557,70,30
18.175,24.564,70,30
18.193,24.57,70,30
18.149,24.552,70,30
18.156,24.584,70,30
18.156,24.584,70,30
18.157,24.577,70,30
18.139,24.572,70,30
18.164,24.564,70,30
18.068,24.564,70,30
18.068,24.564,70,30
18.044,24.579,70,30
18.031,24.55,70,30
18.048,24.55,70,30
17.992,24.537,70,30
17.992,24.537,70,30
17.967,24.519,70,30
18.099,24.517,70,30
18.067,24.51,70,30
17.999,24.496,70,30
17.999,24.496,70,30
18.018,24.496,70,30
17.941,24.49,70,30
17.898,24.5,70,30
17.865,24.51,80,30
17.865,24.51,80,30
17.955,24.544,80,30
17.884,24.537,80,30
17.927,24.597,80,30
17.94,24.678,80,30
17.94,24.678,80,30
17.814,24.824,80,30
17.863,24.892,80,30
17.85,25.024,80,30
17.839,25.091,80,30
17.839,25.091,80,30
17.86,25.237,80,30
17.799,25.324,80,30
17.916,25.417,80,30
17.892,25.49,80,30
17.892,25.49,80,30
17.846,25.656,80,30
17.847,25.723,80,30
17.851,25.789,80,30
17.86,25.882,80,30
17.86,25.882,80,30
17.762,26.028,80,30
17.834,26.048,80,30
17.883,26.101,80,30
17.851,26.181,80,30
17.851,26.181,80,30
17.833,26.207,80,30
17.833,26.314,80,30
17.814,26.36,80,30
17.882,26.36,80,30
17.882,26.36,80,30
17.953,26.407,80,30
17.864,26.5,80,30
17.915,26.54,80,30
17.884,26.567,80,30
17.884,26.567,80,30
17.929,26.613,80,30
17.953,26.673,80,30
17.992,26.693,80,30
17.99,26.733,80,30
17.99,26.733,80,30
17.929,26.766,80,30
17.927,26.846,80,30
17.972,26.865,80,30
17.908,26.906,80,30
17.908,26.906,80,30
17.94,26.953,80,30
18.019,27.005,80,30
18.037,27.039,80,30
18.057,27.065,80,30
18.057,27.065,80,30
18.081,27.145,80,30
18.061,27.212,80,30
18.137,27.298,80,30
18.005,27.331,80,30
18.005,27.331,80,30
18.067,27.364,80,30
18.208,27.431,80,30
18.181,27.457,80,30
18.215,27.477,70,10
18.215,27.477,70,10
18.19,27.517,70,10
18.212,27.603,70,10
18.233,27.61,70,10
18.313,27.57,70,10
18.313,27.57,70,10
18.418,27.55,70,10
18.578,27.503,70,10
18.538,27.484,70,10
18.64,27.444,70,10
18.64,27.444,70,10
18.763,27.426,70,10
18.9,27.377,70,10
18.873,27.284,70,10
18.951,27.258,70,10
18.951,27.258,70,10
19.063,27.218,70,10
19.128,27.185,70,10
19.152,27.112,70,10
19.231,27.038,70,10
19.231,27.038,70,10
19.287,26.998,70,10
19.339,26.865,70,10
19.486,26.766,70,10
19.486,26.693,70,10
19.486,26.693,70,10
19.584,26.573,70,10
19.539,26.573,70,10
19.605,26.367,70,10
19.725,26.367,70,10
19.725,26.367,70,10
19.725,26.287,70,10
19.854,26.148,70,10
19.917,26.028,70,10
19.927,25.962,70,10
19.927,25.962,70,10
19.927,25.962,70,10
20.052,25.822,70,10
20.08,25.682,70,10
20.062,25.596,70,10
20.062,25.596,70,10
20.197,25.556,70,10
20.26,25.476,70,10
20.251,25.363,70,10
20.298,25.31,70,10
20.298,25.31,70,10
20.298,25.25,70,10
20.36,25.204,70,10
20.453,25.098,70,10
20.492,25.058,70,10
20.492,25.058,70,10
20.493,25.024,70,10
20.558,24.992,70,10
20.527,24.945,70,10
20.634,24.85,70,10
20.634,24.85,70,10
20.673,24.805,70,10
20.717,24.771,70,10
20.672,24.685,70,10
20.882,24.651,70,10
20.882,24.651,70,10
20.83,24.612,70,10
20.836,24.57,70,10
20.822,24.511,70,10
20.889,24.464,70,10
20.889,24.464,70,10
20.969,24.404,70,10
20.938,24.39,70,10
20.957,24.304,70,10
21.059,24.231,70,10
21.059,24.231,70,10
21.001,24.165,70,10
21.041,24.137,70,10
21.083,24.111,70,10
21.125,24.018,70,10
21.125,24.018,70,10
21.168,24.038,70,10
21.232,23.971,70,10
21.139,23.938,70,10
21.173,23.879,70,10
21.173,23.879,70,10
21.187,23.817,70,10
21.22,23.792,70,10
21.211,23.772,70,10
21.252,23.685,70,10
21.252,23.685,70,10
21.332,23.639,70,10
21.293,23.626,70,10
21.326,23.586,70,10
21.392,23.493,70,10
21.392,23.493,70,10
21.334,23.42,70,10
21.378,23.426,70,10
21.339,23.386,70,10
21.396,23.254,70,10
21.396,23.254,70,10
21.422,23.207,70,10
21.493,23.187,70,10
21.434,23.107,70,10
21.453,23.081,70,10
21.453,23.081,70,10
21.459,23.001,70,10
21.472,22.948,70,10
21.473,22.881,70,10
21.453,22.835,70,10
21.453,22.835,70,10
21.492,22.748,70,10
21.484,22.709,70,10
21.464,22.682,70,10
21.473,22.642,70,10
21.473,22.642,70,10
21.505,22.504,70,10
21.548,22.489,70,10
21.522,22.431,70,10
21.519,22.363,70,10
21.519,22.363,70,10
21.561,22.289,70,10
21.562,22.263,70,10
21.55,22.23,70,10
21.582,22.23,80,10
21.582,22.23,80,10
21.619,22.157,80,10
21.516,22.157,80,10
21.51,22.184,80,10
21.491,22.197,80,10
21.491,22.197,80,10
21.574,22.263,80,10
21.507,22.31,80,10
21.577,22.323,80,10
21.529,22.369,80,10
21.529,22.369,80,10
21.525,22.423,80,10
21.544,22.442,80,10
21.523,22.463,80,10
21.55,22.496,80,10
21.55,22.496,80,10
21.529,22.582,80,10
21.548,22.596,80,10
21.556,22.629,80,10
21.536,22.682,80,10
21.536,22.682,80,10
21.624,22.755,80,10
21.605,22.795,80,10
21.577,22.842,80,10
21.523,22.888,80,10
21.523,22.888,80,10
21.529,22.901,80,10
21.624,22.954,80,10
21.618,22.961,80,10
21.643,22.968,80,10
21.643,22.968,80,10
21.615,22.975,80,10
21.688,22.988,80,10
21.676,23.014,80,10
21.666,23.021,80,10
21.666,23.021,80,10
21.681,23.021,80,10
21.689,23.028,80,10
21.702,23.015,80,10
21.65,23.028,80,10
21.65,23.028,80,10
21.669,23.054,80,10
21.726,23.061,80,10
21.689,23.061,80,10
21.7,23.074,80,10
21.7,23.074,80,10
21.733,23.067,80,10
21.789,23.101,80,10
21.733,23.107,80,10
21.707,23.127,80,10
21.707,23.127,80,10
21.739,23.154,80,10
21.783,23.234,80,10
21.724,23.273,80,10
21.706,23.286,80,10
21.706,23.286,80,10
21.776,23.307,80,10
21.775,23.4,80,10
21.777,23.42,80,10
21.751,23.433,80,10
21.751,23.433,80,10
21.826,23.453,80,10
21.835,23.513,80,10
21.835,23.545,80,10
21.783,23.579,80,10
21.783,23.579,80,10
21.824,23.606,80,10
21.804,23.632,80,10
21.841,23.672,80,10
21.928,23.699,80,10
21.928,23.699,80,10
21.91,23.712,80,10
21.895,23.746,80,10
21.95,23.806,80,10
21.988,23.826,80,10
21.988,23.826,80,10
22.018,23.879,80,10
21.988,23.885,80,10
22.013,23.905,80,10
21.987,23.952,80,10
21.987,23.952,80,10
21.987,23.958,80,10
21.956,24.045,80,10
22.082,24.045,80,10
21.981,24.085,80,10
21.981,24.085,80,10
21.981,24.098,80,10
22.071,24.118,80,10
22.045,24.171,80,10
22.045,24.185,80,10
22.045,24.185,80,10
22.108,24.211,80,10
22.147,24.237,80,10
22.147,24.291,80,10
22.183,24.313,80,10
22.183,24.313,80,10
22.17,24.318,80,10
22.203,24.353,80,10
22.254,24.367,80,10
22.315,24.413,80,10
22.315,24.413,80,10
22.28,24.406,80,10
22.296,24.43,80,10
22.315,24.43,80,10
22.361,24.45,80,10
22.361,24.45,80,10
22.343,24.43,80,10
22.43,24.444,80,10
22.471,24.444,80,10
22.489,24.437,80,10
22.489,24.437,80,10
22.444,24.437,80,10
22.443,24.417,80,10
22.411,24.437,80,10
22.512,24.42,80,10
22.512,24.42,80,10
22.525,24.417,80,10
22.498,24.43,80,10
22.57,24.417,80,10
22.56,24.417,70,10
22.56,24.417,70,10
22.525,24.42,70,10
22.518,24.41,70,10
22.543,24.377,70,10
22.597,24.313,70,10
22.597,24.313,70,10
22.584,24.284,70,10
22.6,24.264,70,10
22.621,24.211,70,10
22.677,24.111,70,10
22.677,24.111,70,10
22.657,24.075,70,10
22.645,24.042,70,10
22.67,23.985,70,10
22.668,23.912,70,10
22.668,23.912,70,10
22.627,23.83,70,10
22.671,23.786,70,10
22.695,23.771,70,10
22.645,23.67,70,10
22.645,23.67,70,10
22.665,23.606,70,10
22.728,23.579,70,10
22.659,23.52,70,10
22.72,23.42,70,10
22.72,23.42,70,10
22.665,23.373,70,10
22.66,23.294,70,10
22.677,23.254,70,10
22.671,23.174,70,10
22.671,23.174,70,10
22.708,23.127,70,10
22.651,23.074,70,10
22.679,23.067,70,10
22.619,22.975,70,10
22.619,22.975,70,10
22.632,22.921,70,10
22.652,22.875,70,10
22.596,22.821,70,10
22.588,22.795,70,10
22.588,22.795,70,10
22.666,22.71,70,10
22.629,22.669,70,10
22.651,22.622,70,10
22.715,22.589,70,10
22.715,22.589,70,10
22.685,22.516,70,10
22.665,22.483,70,10
22.616,22.456,70,10
22.657,22.45,70,10
22.657,22.45,70,10
22.606,22.396,70,10
22.622,22.376,70,10
22.58,22.35,70,10
22.577,22.344,70,10
22.577,22.344,70,10
22.557,22.29,70,10
22.611,22.237,70,10
22.644,22.25,70,10
22.545,22.223,70,30
22.545,22.223,70,30
22.578,22.17,70,30
22.488,22.17,70,30
22.507,22.203,70,30
22.409,22.23,70,30
22.409,22.23,70,30
22.26,22.283,70,30
22.169,22.303,70,30
22.131,22.343,70,30
22.109,22.363,70,30
22.109,22.363,70,30
21.939,22.417,70,30
21.904,22.423,70,30
21.819,22.436,70,30
21.8,22.483,70,30
21.8,22.483,70,30
21.744,22.516,70,30
21.691,22.543,70,30
21.567,22.576,70,30
21.586,22.602,70,30
21.586,22.602,70,30
21.522,22.629,70,30
21.473,22.675,70,30
21.432,22.702,70,30
21.331,22.735,70,30
21.331,22.735,70,30
21.288,22.755,70,30
21.218,22.815,70,30
21.107,22.848,70,30
21.102,22.875,70,30
21.102,22.875,70,30
20.996,22.869,70,30
20.924,22.901,70,30
20.861,22.908,70,30
20.893,22.915,70,30
20.893,22.915,70,30
20.891,22.915,70,30
20.809,22.955,70,30
20.664,22.921,70,30
20.631,22.941,70,30
20.631,22.941,70,30
20.595,22.962,70,30
20.569,22.981,70,30
20.523,22.955,70,30
20.428,22.968,70,30
20.428,22.968,70,30
20.388,22.995,70,30
20.284,22.981,70,30
20.233,22.988,70,30
20.142,23.021,70,30
20.142,23.021,70,30
20.175,23.028,70,30
20.133,23.057,70,30
20.065,23.087,70,30
20.055,23.101,70,30
20.055,23.101,70,30
19.933,23.144,70,30
19.884,23.24,70,30
19.826,23.247,70,30
19.782,23.274,70,10
19.782,23.274,70,10
19.762,23.309,70,10
19.738,23.33,70,10
19.723,23.347,70,10
19.754,23.34,70,10
19.754,23.34,70,10
19.812,23.314,70,10
19.83,23.267,70,10
19.978,23.234,70,10
19.933,23.201,70,10
19.933,23.201,70,10
19.934,23.174,70,10
19.961,23.167,70,10
19.915,23.141,70,10
20.009,23.108,70,10
20.009,23.108,70,10
20.034,23.061,70,10
20.034,23.061,70,10
20.117,23.021,70,10
20.117,23.008,70,10
20.117,23.008,70,10
20.098,22.981,70,10
20.086,22.968,70,10
20.124,22.914,70,10
20.104,22.875,70,10
20.104,22.875,70,10
20.124,22.815,70,10
20.169,22.815,70,10
20.238,22.742,70,10
20.207,22.742,70,10
20.207,22.742,70,10
20.27,22.742,70,10
20.27,22.682,70,10
20.282,22.656,70,10
20.295,22.596,70,10
20.295,22.596,70,10
20.283,22.562,70,10
20.276,22.556,70,10
20.326,22.476,70,10
20.319,22.456,70,10
20.319,22.456,70,10
20.429,22.423,70,10
20.366,22.41,70,10
20.403,22.356,70,10
20.427,22.31,70,10
20.427,22.31,70,10
20.443,22.31,70,10
20.48,22.257,70,10
20.499,22.223,70,10
20.499,22.16,70,10
20.499,22.16,70,10
20.499,22.117,70,10
20.538,22.091,70,10
20.5,22.044,70,10
20.549,21.998,70,10
20.549,21.998,70,10
20.491,21.964,70,10
20.588,21.884,70,10
20.589,21.875,70,10
20.536,21.771,70,30
20.536,21.771,70,30
20.562,21.719,70,30
20.555,21.685,70,30
20.518,21.699,70,30
20.404,21.732,70,30
20.404,21.732,70,30
20.366,21.758,70,30
20.251,21.758,70,30
20.289,21.778,70,30
20.129,21.811,70,30
20.129,21.811,70,30
20.111,21.811,70,30
20.087,21.804,70,30
19.985,21.798,70,30
19.943,21.821,70,30
19.943,21.821,70,30
19.888,21.858,70,30
19.814,21.878,70,30
19.795,21.898,70,30
19.667,21.904,70,30
19.667,21.904,70,30
19.711,21.958,70,30
19.615,21.978,70,30
19.597,22.004,70,30
19.558,22.051,70,30
19.558,22.051,70,30
19.487,22.097,70,30
19.5,22.131,70,30
19.366,22.131,70,30
19.362,22.217,70,30
19.362,22.217,70,30
19.277,22.25,70,30
19.209,22.277,70,30
19.215,22.31,70,30
19.163,22.35,70,30
19.163,22.35,70,30
19.12,22.417,70,30
19.094,22.456,70,30
19.069,22.469,70,30
19.031,22.516,70,30
19.031,22.516,70,30
18.929,22.569,70,30
18.897,22.609,70,30
18.903,22.636,70,30
18.865,22.669,70,30
18.865,22.669,70,30
18.801,22.723,70,30
18.75,22.755,70,30
18.728,22.768,70,30
18.718,22.802,70,30
18.718,22.802,70,30
18.616,22.901,70,30
18.548,22.908,70,30
18.562,22.962,70,30
18.58,22.981,70,30
18.58,22.981,70,30
18.524,23.054,70,30
18.451,23.067,70,30
18.473,23.121,70,30
18.388,23.134,80,10
18.388,23.134,80,10
18.369,23.188,80,10
18.338,23.227,80,10
18.401,23.287,80,10
18.44,23.327,80,10
18.44,23.327,80,10
18.63,23.373,80,10
18.619,23.42,80,10
18.598,23.446,80,10
18.616,23.453,80,10
18.616,23.453,80,10
18.731,23.526,80,10
18.751,23.54,80,10
18.718,23.587,80,10
18.803,23.633,80,10
18.803,23.633,80,10
18.853,23.673,80,10
18.909,23.74,80,10
18.905,23.793,80,10
18.967,23.817,80,10
18.967,23.817,80,10
19.023,23.863,80,10
19.021,23.925,80,10
19.111,23.952,80,10
19.151,23.959,80,10
19.151,23.959,80,10
19.156,23.979,80,10
19.159,23.992,80,10
19.189,23.979,80,10
19.306,24.003,80,10
19.306,24.003,80,10
19.366,24.005,80,10
19.322,23.986,80,10
19.436,24.005,80,10
19.482,23.992,80,10
19.482,23.992,80,10
19.525,24.005,80,10
19.5,23.992,80,10
19.545,24.005,80,10
19.647,23.985,80,10
19.647,23.985,80,10
19.635,23.972,80,10
19.672,23.995,80,10
19.695,23.992,80,10
19.735,24.018,80,10
19.735,24.018,80,10
19.8,24.01,80,10
19.858,23.986,80,10
19.856,24.031,80,10
19.971,24.031,80,10
19.971,24.031,80,10
19.959,24.012,80,10
19.979,24.065,80,10
20.015,24.078,80,10
20.021,24.085,80,10
20.021,24.085,80,10
20.13,24.098,80,10
20.155,24.168,80,10
20.129,24.171,80,10
20.223,24.185,80,10
20.223,24.185,80,10
20.243,24.225,80,10
20.274,24.251,80,10
20.365,24.278,80,10
20.371,24.305,80,10
20.371,24.305,80,10
20.417,24.318,80,10
20.408,24.344,80,10
20.465,24.39,80,10
20.503,24.39,80,10
20.503,24.39,80,10
20.523,24.424,80,10
20.566,24.45,80,10
20.664,24.477,80,10
20.701,24.491,80,10
20.701,24.491,80,10
20.655,24.517,80,10
20.687,24.532,80,10
20.74,24.566,80,10
20.779,24.59,80,10
20.779,24.59,80,10
20.809,24.639,80,10
20.845,24.639,80,10
20.909,24.685,80,10
21,24.692,80,10
21,24.692,80,10
21,24.692,80,10
20.992,24.732,80,10
21.063,24.751,80,10
21.063,24.798,80,10
21.063,24.798,80,10
21.133,24.818,80,10
21.133,24.845,80,10
21.165,24.864,80,10
21.243,24.912,80,10
21.243,24.912,80,10
21.227,24.925,80,10
21.227,24.951,80,10
21.299,24.971,80,10
21.329,24.964,80,10
21.329,24.964,80,10
21.31,24.958,80,10
21.412,25.003,80,10
21.47,25.018,80,10
21.488,25.05,80,10
21.488,25.05,80,10
21.424,25.064,80,10
21.52,25.084,80,10
21.546,25.11,80,10
21.582,25.117,80,10
21.582,25.117,80,10
21.59,25.124,80,10
21.596,25.15,80,10
21.615,25.157,80,10
21.651,25.144,80,10
21.651,25.144,80,10
21.755,25.15,80,10
21.685,25.19,80,10
21.704,25.197,80,10
21.807,25.179,80,30
21.807,25.179,80,30
21.788,25.195,80,30
21.736,25.204,80,30
21.74,25.237,80,30
21.699,25.343,80,30
21.699,25.343,80,30
21.584,25.372,80,30
21.615,25.443,80,30
21.564,25.469,80,30
21.564,25.563,80,30
21.564,25.563,80,30
21.482,25.602,80,30
21.464,25.629,80,30
21.4,25.682,80,30
21.387,25.769,80,30
21.387,25.769,80,30
21.329,25.815,80,30
21.36,25.868,80,30
21.336,25.908,80,30
21.21,26.008,80,30
21.21,26.008,80,30
21.197,26.061,80,30
21.164,26.101,80,30
21.201,26.174,80,30
21.125,26.313,80,30
21.125,26.313,80,30
21.1,26.36,80,30
21.16,26.4,80,30
21.083,26.493,80,30
21.101,26.593,80,30
21.101,26.593,80,30
21.03,26.666,80,30
21.042,26.738,80,30
21.044,26.792,80,30
21.044,26.846,80,30
21.044,26.846,80,30
20.975,26.998,80,30
20.98,27.038,80,30
20.949,27.098,80,30
20.917,27.157,80,30
20.917,27.157,80,30
20.954,27.264,80,30
20.956,27.318,80,30
20.91,27.337,80,30
20.846,27.41,80,30
20.846,27.41,80,30
20.821,27.503,80,30
20.794,27.59,80,30
20.833,27.65,80,30
20.879,27.689,80,30
20.879,27.689,80,30
20.84,27.789,80,30
20.816,27.849,80,30
20.821,27.889,80,30
20.841,27.922,80,30
20.841,27.922,80,30
20.768,27.995,80,30
20.771,28.021,80,30
20.771,28.121,70,30
20.731,28.121,70,10
20.731,28.121,70,10
20.765,28.195,70,10
20.825,28.188,70,10
20.756,28.174,70,10
20.884,28.128,70,10
20.884,28.128,70,10
21,28.082,70,10
21.024,28.068,70,10
21.133,28.022,70,10
21.182,27.995,70,10
21.182,27.995,70,10
21.204,27.922,70,10
21.235,27.882,70,10
21.25,27.815,70,10
21.277,27.782,70,10
21.277,27.782,70,10
21.36,27.742,70,10
21.437,27.61,70,10
21.519,27.549,70,10
21.55,27.483,70,10
21.55,27.483,70,10
21.591,27.41,70,10
21.652,27.297,70,10
21.665,27.211,70,10
21.679,27.144,70,10
21.679,27.144,70,10
21.716,27.044,70,10
21.788,26.925,70,10
21.785,26.879,70,10
21.888,26.805,70,10
21.888,26.805,70,10
21.857,26.759,70,10
21.92,26.56,70,10
21.952,26.506,70,10
21.977,26.427,70,10
