%%% Data to be read on the pyvrft package %%%
%%% First experiment on the pilot plant %%%
%%% Organized as follows %%%
y1,y2,u1,u2
-0.51262,-0.87087,0,0
-0.6043,-0.85127,0,0
-0.53874,-0.85772,0,0
-0.5842,-0.85788,0,0
-0.58313,-0.85788,0,0
-0.58313,-0.85788,0,0
-0.61207,-0.80483,0,0
-0.48924,-0.81798,0,0
-0.58846,-0.83758,0,0
-0.58846,-0.80483,0,0
-0.58846,-0.80483,0,0
-0.5577,-0.83758,0,0
-0.58808,-0.81798,0,0
-0.57719,-0.81144,0,0
-0.58313,-0.78453,0,0
-0.58313,-0.78453,0,0
-0.58313,-0.79783,0,0
-0.60179,-0.81782,0,0
-0.63964,-0.80971,0,0
-0.57628,-0.79846,0,0
-0.57628,-0.79846,0,0
-0.57658,-0.8116,0,0
-0.56904,-0.81766,0,0
-0.53965,-0.82419,0,0
-0.53995,-0.79146,0,0
-0.53995,-0.79146,0,0
-0.56387,-0.76478,0,0
-0.60872,-0.77831,0,0
-0.6043,-0.79114,0,0
